datestop,sex,race,age,city,xcoord,ycoord
2012014,M,Q,19,BROOKLYN,984802,173592
2012014,M,Q,21,MANHATTAN,1000855,229666
2012014,M,Q,27,BROOKLYN,984900,171853
2012014,M,Q,58,BRONX,1012889,241494
2012014,M,B,27,BROOKLYN,1007857,171367
2012014,M,W,39,QUEENS,1029673,200270
2012014,F,Z,33,STATEN ISLAND,946478,171303
2012014,M,A,42,QUEENS,1041159,198020
2012014,M,W,29,STATEN ISLAND,946478,171303
2012014,M,B,40,STATEN ISLAND,946352,170050
2012014,M,B,45,BROOKLYN,1004209,188595
2012014,M,Q,44,MANHATTAN,990201,207734
2012014,M,P,42,BRONX,1008380,242895
2012014,M,Q,27,BRONX,1008380,242895
2012014,M,A,53,QUEENS,1025729,189856
2012014,M,P,13,BRONX,1008239,235709
2012014,M,Q,13,BRONX,1008239,235709
2012014,M,B,49,MANHATTAN,989743,214152
2012014,M,A,57,MANHATTAN,983125,199091
2012014,M,B,56,MANHATTAN,983125,199091
2012014,F,B,33,BROOKLYN,992342,174771
2012014,M,B,29,BROOKLYN,992342,174771
2012014,Z,Z,13,BRONX,1014249,238403
2012014,M,W,19,MANHATTAN,991165,227174
2012014,M,W,22,MANHATTAN,991165,227174
2012014,M,Q,23,STATEN ISLAND,966717,161538
2012014,M,P,42,BRONX,1011895,255543
2012014,M,B,23,BROOKLYN,1002230,176647
2012014,M,P,20,BRONX,1014556,239546
2012014,M,Q,21,BRONX,1014556,239546
2012014,M,P,43,BRONX,1013525,255672
2012014,M,B,31,BROOKLYN,1021740,182471
2012014,F,W,22,STATEN ISLAND,938400,170096
2012014,M,B,23,BROOKLYN,984806,149897
2012014,M,A,20,QUEENS,1033065,190072
2012014,M,B,39,MANHATTAN,991165,227174
2012014,M,B,30,STATEN ISLAND,939363,169442
2012014,M,B,19,BROOKLYN,984663,150540
2012014,M,Q,17,BROOKLYN,984663,150540
2012014,F,P,19,BRONX,1010447,238582
2012014,F,Q,20,BRONX,1010447,238582
2012014,M,B,18,BRONX,1008352,243611
2012014,Z,Z,37,BRONX,1010687,239143
2012014,M,A,23,QUEENS,1025149,189117
2012014,M,Q,24,QUEENS,1025149,189117
2012014,M,B,23,BROOKLYN,998197,176012
2012014,M,A,40,MANHATTAN,992274,223433
2012014,M,A,26,MANHATTAN,992274,223433
2012014,M,B,26,MANHATTAN,992274,223433
2012014,M,Q,40,BROOKLYN,1001040,186970
2012014,F,Q,20,STATEN ISLAND,959747,175021
2012014,M,Q,59,STATEN ISLAND,959848,175101
2012014,M,B,16,MANHATTAN,1001178,228894
2012014,M,Q,28,MANHATTAN,984405,201928
2012014,M,B,50,MANHATTAN,997983,230378
2012014,M,B,20,BRONX,1009713,244297
2012014,M,B,31,STATEN ISLAND,939170,169476
2012014,M,P,19,QUEENS,1050456,157927
2012014,M,P,18,QUEENS,1050456,157927
2012014,F,Q,25,BRONX,1010687,239143
2012014,M,Q,23,QUEENS,1042852,219868
2012014,M,Q,23,QUEENS,1042852,219868
2012014,M,Q,20,BRONX,1010687,239143
2012014,M,B,32,BROOKLYN,989955,173465
2012014,M,Q,19,QUEENS,1033174,195958
2012014,M,Q,20,QUEENS,1033174,195958
2012014,M,B,17,BROOKLYN,1001006,179369
2012014,M,B,20,STATEN ISLAND,946981,171285
2012014,M,Q,43,BRONX,1009898,236541
2012014,M,B,47,BROOKLYN,1022227,183594
2012014,M,B,47,BROOKLYN,1006560,180469
2012014,M,B,45,BROOKLYN,1006560,180469
2012014,M,B,28,QUEENS,1036128,190102
2012014,M,B,42,STATEN ISLAND,961596,166608
2012014,M,Q,17,QUEENS,1021937,215889
2012014,M,Q,16,QUEENS,1021937,215889
2012014,M,Q,15,QUEENS,1021937,215889
2012014,M,A,31,QUEENS,1022843,204733
2012014,M,A,41,QUEENS,1022843,204733
2012014,M,B,51,MANHATTAN,1000489,237510
2012014,M,Q,19,BROOKLYN,983590,172896
2012014,M,W,15,BROOKLYN,983590,172896
2012014,M,B,14,BRONX,1024006,266909
2012014,M,B,13,BRONX,1024006,266909
2012014,M,B,15,BRONX,1024006,266909
2012014,M,Q,14,BRONX,1024006,266909
2012014,M,B,54,BROOKLYN,987146,188460
2012014,M,B,29,BROOKLYN,997054,181094
2012014,M,B,27,BROOKLYN,1005737,169981
2012014,M,I,40,QUEENS,1023034,203864
2012014,M,W,35,QUEENS,1023034,203864
2012014,M,P,22,BRONX,1015760,236927
2012014,M,Q,44,QUEENS,1023806,189136
2012014,M,A,27,BROOKLYN,981149,184914
2012014,M,B,18,BRONX,1008114,244866
2012014,M,Q,21,BROOKLYN,982983,187438
2012014,M,B,25,MANHATTAN,984140,211709
2012014,M,B,21,MANHATTAN,984140,211709
2012014,F,I,21,MANHATTAN,995612,236117
2012014,M,Q,22,MANHATTAN,995612,236117
2012014,M,P,21,MANHATTAN,1002572,247783
2012014,M,B,22,BROOKLYN,996790,152638
2012014,M,B,20,BROOKLYN,996790,152638
2012014,M,B,20,BROOKLYN,996790,152638
2012014,M,W,29,STATEN ISLAND,937681,139910
2012014,M,W,31,STATEN ISLAND,937681,139910
2012014,M,W,28,STATEN ISLAND,937681,139910
2012014,M,B,56,BROOKLYN,1010237,183955
2012014,M,Q,16,BRONX,1012855,238409
2012014,M,B,29,QUEENS,1051873,159089
2012014,M,B,32,BROOKLYN,986906,188000
2012014,M,W,29,STATEN ISLAND,940954,140459
2012014,M,Q,26,QUEENS,1010240,214551
2012014,M,W,24,STATEN ISLAND,947239,140538
