datestop,sex,race,age,city
6112005,M,B,18,BROOKLYN
6112005,M,Q,43,BROOKLYN
6112005,M,Q,19,BROOKLYN
6112005,M,B,20,BROOKLYN
6112005,Z,Z,28,BROOKLYN
6112005,M,Q,22,BROOKLYN
6112005,M,W,28,BROOKLYN
6112005,M,W,20,BROOKLYN
6112005,M,B,17,BROOKLYN
6112005,M,B,17,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,B,17,BROOKLYN
6112005,M,B,44,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,B,21,BROOKLYN
6112005,M,B,25,BROOKLYN
6112005,Z,Z,19,BROOKLYN
6112005,Z,Z,20,BROOKLYN
6112005,M,B,31,BROOKLYN
6112005,M,Q,18,BROOKLYN
6112005,M,W,53,BROOKLYN
6112005,Z,Z,20,BROOKLYN
6112005,M,B,38,BROOKLYN
6112005,F,W,34,BROOKLYN
6112005,M,B,20,BROOKLYN
6112005,M,Q,26,BROOKLYN
6112005,M,Q,19,BROOKLYN
6112005,M,B,29,BROOKLYN
6112005,M,B,18,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,B,36,BROOKLYN
6112005,M,P,34,BROOKLYN
6112005,M,B,24,BROOKLYN
6112005,M,Q,23,BROOKLYN
6112005,M,Q,22,BROOKLYN
6112005,M,Q,19,BROOKLYN
6112005,M,B,51,BROOKLYN
6112005,M,B,14,BROOKLYN
6112005,M,B,14,BROOKLYN
6112005,M,B,43,BROOKLYN
6112005,F,Q,20,BROOKLYN
6112005,M,Q,53,BROOKLYN
6112005,M,Q,46,BROOKLYN
6112005,M,W,35,BROOKLYN
6112005,M,W,45,BROOKLYN
6112005,M,W,25,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,B,17,BROOKLYN
6112005,Z,Z,21,BROOKLYN
6112005,M,P,57,BROOKLYN
6112005,M,B,43,BROOKLYN
6112005,M,Q,23,BROOKLYN
6112005,M,W,55,BROOKLYN
6112005,M,Z,27,BROOKLYN
6112005,Z,Z,21,BROOKLYN
6112005,M,B,40,BROOKLYN
6112005,M,Q,23,BROOKLYN
6112005,M,Q,54,BROOKLYN
6112005,M,B,40,BROOKLYN
6112005,M,Q,21,BROOKLYN
6112005,M,Q,21,BROOKLYN
6112005,M,Q,23,BROOKLYN
6112005,M,W,20,BROOKLYN
6112005,M,W,21,BROOKLYN
6112005,M,W,36,BROOKLYN
6112005,M,B,28,BROOKLYN
6112005,M,Q,42,BROOKLYN
6112005,F,P,43,BROOKLYN
6112005,F,B,44,BROOKLYN
6112005,M,B,36,BROOKLYN
6112005,M,Z,39,BROOKLYN
6112005,M,P,32,BROOKLYN
6112005,M,Q,49,BROOKLYN
6112005,M,B,42,BROOKLYN
6112005,M,Q,55,BROOKLYN
6112005,M,Q,43,BROOKLYN
6112005,M,B,49,BROOKLYN
6112005,M,Q,30,BROOKLYN
6112005,M,W,33,BROOKLYN
6112005,M,B,29,BROOKLYN
6112005,M,Q,31,BROOKLYN
6112005,M,B,20,BROOKLYN
6112005,M,Q,19,BROOKLYN
6112005,M,B,21,BROOKLYN
6112005,M,Q,51,BROOKLYN
6112005,M,W,22,BROOKLYN
6112005,M,Q,15,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,P,22,BROOKLYN
6112005,M,W,42,BROOKLYN
6112005,M,B,60,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,W,22,BROOKLYN
6112005,F,B,15,BROOKLYN
6112005,M,B,22,BROOKLYN
6112005,M,B,21,BROOKLYN
6112005,M,B,24,BROOKLYN
6112005,F,B,15,BROOKLYN
6112005,M,B,24,BROOKLYN
6112005,M,B,24,BROOKLYN
6112005,M,B,18,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,Q,42,BROOKLYN
6112005,M,B,24,BROOKLYN
6112005,M,B,38,BROOKLYN
6112005,M,B,15,BROOKLYN
6112005,M,Q,22,BROOKLYN
6112005,M,W,32,BROOKLYN
6112005,M,B,41,BROOKLYN
6112005,M,Z,21,BROOKLYN
6112005,M,B,42,BROOKLYN
6112005,M,B,33,BROOKLYN
6112005,M,B,25,BROOKLYN
6112005,M,B,19,BROOKLYN
6112005,M,B,21,BROOKLYN
6112005,M,Q,19,BROOKLYN
6112005,F,B,30,BROOKLYN
6112005,F,B,25,BROOKLYN
6112005,F,W,20,BROOKLYN
6112005,M,B,28,BROOKLYN
6112005,M,B,20,BROOKLYN
6112005,M,B,26,BROOKLYN
6112005,M,B,34,BROOKLYN
6112005,M,B,22,BROOKLYN
6112005,M,B,25,BROOKLYN
6112005,M,Z,24,BROOKLYN
6112005,M,B,20,BROOKLYN
6112005,M,B,19,BROOKLYN
6112005,M,B,24,BROOKLYN
6112005,M,Q,20,BROOKLYN
6112005,M,B,17,BROOKLYN
6112005,M,Q,18,BROOKLYN
6112005,M,B,17,BROOKLYN
6112005,M,Q,33,BROOKLYN
6112005,M,Q,19,BROOKLYN
6112005,M,Q,26,BROOKLYN
6112005,M,B,46,BROOKLYN
6112005,M,B,38,BROOKLYN
6112005,M,Q,21,BROOKLYN
6112005,M,W,25,BROOKLYN
6112005,M,W,30,BROOKLYN
6112005,M,Z,30,BROOKLYN
6112005,Z,Z,20,BROOKLYN
6112005,M,Q,27,BROOKLYN
6112005,F,B,43,BROOKLYN
6112005,M,B,16,BROOKLYN
6112005,M,B,43,BROOKLYN
6112005,M,Z,39,BROOKLYN
6112005,Z,Z,14,BROOKLYN
6112005,F,B,13,BROOKLYN
6112005,M,B,35,BROOKLYN
6112005,M,B,17,BROOKLYN
6112005,M,B,22,BROOKLYN
6112005,M,B,14,BROOKLYN
6112005,M,B,19,BROOKLYN
6122005,M,B,15,BROOKLYN
6122005,M,B,18,BROOKLYN
6122005,M,Q,31,BROOKLYN
6122005,M,B,29,BROOKLYN
6122005,M,B,46,BROOKLYN
6122005,M,B,17,BROOKLYN
6122005,M,B,16,BROOKLYN
6122005,M,B,23,BROOKLYN
6122005,M,B,45,BROOKLYN
6122005,M,B,14,BROOKLYN
6122005,M,B,21,BROOKLYN
6122005,M,B,26,BROOKLYN
6122005,M,B,18,BROOKLYN
6122005,M,Z,43,BROOKLYN
6122005,M,B,36,BROOKLYN
6122005,M,B,21,BROOKLYN
6122005,M,B,17,BROOKLYN
6122005,M,B,29,BROOKLYN
6122005,M,B,22,BROOKLYN
6122005,M,B,18,BROOKLYN
6122005,M,B,29,BROOKLYN
6122005,M,Q,21,BROOKLYN
6122005,M,Q,22,BROOKLYN
6122005,M,W,33,BROOKLYN
6122005,M,P,27,BROOKLYN
6122005,M,W,34,BROOKLYN
6122005,M,B,21,BROOKLYN
6122005,Z,Z,21,BROOKLYN
6122005,M,W,54,BROOKLYN
6122005,M,B,40,BROOKLYN
6122005,M,B,41,BROOKLYN
6122005,M,B,26,BROOKLYN
6122005,M,B,17,BROOKLYN
6122005,M,W,49,BROOKLYN
6122005,M,Q,35,BROOKLYN
6122005,Z,Z,25,BROOKLYN
6122005,M,B,27,BROOKLYN
6122005,M,B,23,BROOKLYN
6122005,M,B,39,BROOKLYN
6122005,M,B,28,BROOKLYN
6122005,M,W,33,BROOKLYN
6122005,M,B,50,BROOKLYN
6122005,M,B,25,BROOKLYN
6122005,M,Q,38,BROOKLYN
6122005,Z,Z,19,BROOKLYN
6122005,M,Q,28,BROOKLYN
6122005,M,B,40,BROOKLYN
6122005,M,Q,24,BROOKLYN
6122005,M,B,42,BROOKLYN
6122005,M,Q,24,BROOKLYN
6122005,M,Q,29,BROOKLYN
6122005,M,B,29,BROOKLYN
6122005,M,B,26,BROOKLYN
6122005,M,B,38,BROOKLYN
6122005,M,B,39,BROOKLYN
6122005,M,P,32,BROOKLYN
6122005,M,Q,24,BROOKLYN
6122005,M,B,36,BROOKLYN
6122005,M,B,34,BROOKLYN
6122005,M,B,34,BROOKLYN
6122005,Z,Z,20,BROOKLYN
6122005,M,Q,28,BROOKLYN
6122005,M,B,21,BROOKLYN
6122005,M,B,20,BROOKLYN
6122005,M,B,21,BROOKLYN
6122005,M,B,39,BROOKLYN
6122005,M,Q,24,BROOKLYN
6122005,M,Q,24,BROOKLYN
6122005,M,Q,30,BROOKLYN
6122005,M,Q,22,BROOKLYN
6122005,M,W,22,BROOKLYN
6122005,M,Q,29,BROOKLYN
6122005,M,B,33,BROOKLYN
6122005,M,Q,17,BROOKLYN
6122005,M,B,24,BROOKLYN
6122005,M,B,30,BROOKLYN
6122005,M,B,16,BROOKLYN
6122005,M,B,30,BROOKLYN
6122005,M,Q,18,BROOKLYN
6122005,M,B,20,BROOKLYN
6122005,M,B,29,BROOKLYN
6122005,M,B,36,BROOKLYN
6122005,M,B,18,BROOKLYN
6122005,M,B,27,BROOKLYN
6122005,Z,Z,16,BROOKLYN
6122005,M,P,25,BROOKLYN
6122005,M,B,21,BROOKLYN
6122005,M,B,21,BROOKLYN
6122005,M,Q,19,BROOKLYN
6122005,M,B,45,BROOKLYN
6122005,F,P,17,BROOKLYN
6122005,M,B,19,BROOKLYN
6122005,F,B,37,BROOKLYN
6122005,M,B,18,BROOKLYN
6122005,M,B,48,BROOKLYN
6122005,M,P,25,BROOKLYN
6122005,M,Q,42,BROOKLYN
6122005,M,Z,59,BROOKLYN
6122005,M,B,49,BROOKLYN
6122005,M,B,16,BROOKLYN
6122005,M,B,17,BROOKLYN
6122005,M,B,17,BROOKLYN
6122005,M,B,17,BROOKLYN
6122005,M,B,23,BROOKLYN
6122005,Z,Z,17,BROOKLYN
6122005,M,B,16,BROOKLYN
6132005,M,B,50,BROOKLYN
6132005,M,Q,24,BROOKLYN
6132005,M,Q,23,BROOKLYN
6132005,M,Q,22,BROOKLYN
6132005,M,B,47,BROOKLYN
6132005,M,Q,25,BROOKLYN
6132005,M,B,21,BROOKLYN
6132005,M,B,20,BROOKLYN
6132005,M,P,31,BROOKLYN
6132005,M,B,19,BROOKLYN
6132005,F,B,49,BROOKLYN
6132005,M,B,17,BROOKLYN
6132005,M,B,39,BROOKLYN
6132005,M,B,23,BROOKLYN
6132005,M,B,42,BROOKLYN
6132005,M,Q,34,BROOKLYN
6132005,F,B,42,BROOKLYN
6132005,M,B,42,BROOKLYN
6132005,F,B,40,BROOKLYN
6132005,M,B,38,BROOKLYN
6132005,M,B,19,BROOKLYN
6132005,M,B,31,BROOKLYN
6132005,M,B,21,BROOKLYN
6132005,M,A,26,BROOKLYN
6132005,M,B,44,BROOKLYN
6132005,M,B,37,BROOKLYN
6132005,M,B,17,BROOKLYN
6132005,M,Q,18,BROOKLYN
6132005,F,Q,19,BROOKLYN
6132005,M,Q,18,BROOKLYN
6132005,M,Q,20,BROOKLYN
6132005,M,B,16,BROOKLYN
6132005,M,B,47,BROOKLYN
6132005,M,B,40,BROOKLYN
6132005,M,B,40,BROOKLYN
6132005,M,B,49,BROOKLYN
6132005,M,B,20,BROOKLYN
6132005,M,B,20,BROOKLYN
6132005,M,B,18,BROOKLYN
6132005,M,A,53,BROOKLYN
6132005,M,Q,20,BROOKLYN
6132005,M,B,23,BROOKLYN
6132005,M,Q,37,BROOKLYN
6132005,M,B,39,BROOKLYN
6132005,M,W,23,BROOKLYN
6132005,M,B,17,BROOKLYN
6132005,M,B,16,BROOKLYN
6132005,Z,Z,18,BROOKLYN
6132005,M,Q,26,BROOKLYN
6132005,M,Q,28,BROOKLYN
6132005,M,Q,23,BROOKLYN
6132005,M,Q,18,BROOKLYN
6132005,M,W,18,BROOKLYN
6132005,M,Q,31,BROOKLYN
6132005,M,W,57,BROOKLYN
6132005,M,B,28,BROOKLYN
6132005,M,B,23,BROOKLYN
6132005,M,Q,33,BROOKLYN
6132005,M,Q,21,BROOKLYN
6132005,M,Q,19,BROOKLYN
6132005,M,B,17,BROOKLYN
6132005,M,Z,37,BROOKLYN
6132005,M,W,60,BROOKLYN
6132005,M,W,45,BROOKLYN
6132005,M,W,57,BROOKLYN
6132005,M,B,16,BROOKLYN
6132005,Z,Q,36,BROOKLYN
6132005,Z,B,55,BROOKLYN
6132005,M,Q,17,BROOKLYN
6132005,M,B,19,BROOKLYN
6132005,M,W,30,BROOKLYN
6132005,M,B,26,BROOKLYN
6132005,M,B,37,BROOKLYN
6132005,M,B,62,BROOKLYN
6132005,M,B,56,BROOKLYN
6132005,M,B,20,BROOKLYN
6132005,M,Q,18,BROOKLYN
6132005,M,Q,23,BROOKLYN
6132005,M,B,48,BROOKLYN
6132005,M,B,53,BROOKLYN
6132005,M,B,16,BROOKLYN
6132005,M,B,45,BROOKLYN
6132005,M,B,25,BROOKLYN
6132005,F,B,53,BROOKLYN
6132005,F,B,15,BROOKLYN
6132005,M,B,47,BROOKLYN
6132005,M,Q,31,BROOKLYN
6132005,M,Q,22,BROOKLYN
6132005,M,Q,25,BROOKLYN
6132005,M,Q,35,BROOKLYN
6132005,M,Q,39,BROOKLYN
6132005,M,W,33,BROOKLYN
6132005,M,W,20,BROOKLYN
6132005,M,Q,37,BROOKLYN
6132005,M,B,51,BROOKLYN
6132005,M,B,22,BROOKLYN
6132005,M,B,17,BROOKLYN
6132005,F,P,17,BROOKLYN
6132005,F,B,14,BROOKLYN
6132005,M,W,41,BROOKLYN
6132005,M,B,16,BROOKLYN
6132005,M,Q,24,BROOKLYN
6132005,M,W,45,BROOKLYN
6132005,M,B,18,BROOKLYN
6132005,M,W,23,BROOKLYN
6132005,M,W,27,BROOKLYN
6132005,M,B,15,BROOKLYN
6132005,M,B,18,BROOKLYN
6132005,M,P,56,BROOKLYN
6132005,M,B,28,BROOKLYN
6132005,M,B,46,BROOKLYN
6132005,M,B,35,BROOKLYN
6132005,M,Q,51,BROOKLYN
6132005,M,B,45,BROOKLYN
6132005,F,B,20,BROOKLYN
6132005,M,B,16,BROOKLYN
6132005,M,B,29,BROOKLYN
6132005,M,B,22,BROOKLYN
6132005,M,B,20,BROOKLYN
6132005,M,B,40,BROOKLYN
6132005,M,P,56,BROOKLYN
6142005,M,B,40,BROOKLYN
6142005,M,B,34,BROOKLYN
6142005,M,B,25,BROOKLYN
6142005,M,B,33,BROOKLYN
6142005,F,B,46,BROOKLYN
6142005,M,B,42,BROOKLYN
6142005,M,B,23,BROOKLYN
6142005,M,B,17,BROOKLYN
6142005,M,Z,34,BROOKLYN
6142005,M,Q,26,BROOKLYN
6142005,M,W,20,BROOKLYN
6142005,M,B,15,BROOKLYN
6142005,M,B,30,BROOKLYN
6142005,M,B,55,BROOKLYN
6142005,M,B,49,BROOKLYN
6142005,M,B,45,BROOKLYN
6142005,M,Q,19,BROOKLYN
6142005,M,Z,24,BROOKLYN
6142005,M,Z,19,BROOKLYN
6142005,M,Z,25,BROOKLYN
6142005,M,Q,23,BROOKLYN
6142005,M,Q,64,BROOKLYN
6142005,M,B,35,BROOKLYN
6142005,F,B,44,BROOKLYN
6142005,M,B,28,BROOKLYN
6142005,M,W,10,BROOKLYN
6142005,M,B,40,BROOKLYN
6142005,M,Q,24,BROOKLYN
6142005,M,B,21,BROOKLYN
6142005,M,B,23,BROOKLYN
6142005,M,Q,21,BROOKLYN
6142005,M,B,52,BROOKLYN
6142005,Z,Z,16,BROOKLYN
6142005,M,B,16,BROOKLYN
6142005,Z,Z,16,BROOKLYN
6142005,M,Q,15,BROOKLYN
6142005,M,B,63,BROOKLYN
6142005,M,B,15,BROOKLYN
6142005,M,W,25,BROOKLYN
6142005,M,W,20,BROOKLYN
6142005,M,W,21,BROOKLYN
6142005,M,Q,25,BROOKLYN
6142005,M,Q,30,BROOKLYN
6142005,M,Q,29,BROOKLYN
6142005,M,B,19,BROOKLYN
6142005,M,B,17,BROOKLYN
6142005,M,B,16,BROOKLYN
6142005,M,W,35,BROOKLYN
6142005,Z,Z,19,BROOKLYN
6142005,M,B,43,BROOKLYN
6142005,M,B,36,BROOKLYN
6142005,M,P,29,BROOKLYN
6142005,M,Q,39,BROOKLYN
6142005,M,B,23,BROOKLYN
6142005,M,B,13,BROOKLYN
6142005,M,B,23,BROOKLYN
6142005,M,B,33,BROOKLYN
6142005,M,B,21,BROOKLYN
6142005,M,B,50,BROOKLYN
6142005,M,Q,32,BROOKLYN
6142005,M,Q,25,BROOKLYN
6142005,M,B,24,BROOKLYN
6142005,M,B,31,BROOKLYN
6142005,M,B,44,BROOKLYN
6142005,M,B,15,BROOKLYN
6142005,F,B,44,BROOKLYN
6142005,M,Q,35,BROOKLYN
6142005,M,Q,50,BROOKLYN
6142005,M,B,23,BROOKLYN
6142005,M,Q,17,BROOKLYN
6142005,M,Q,16,BROOKLYN
6142005,M,B,30,BROOKLYN
6142005,M,B,20,BROOKLYN
6142005,M,B,20,BROOKLYN
6142005,M,B,19,BROOKLYN
6142005,M,B,42,BROOKLYN
6142005,M,B,18,BROOKLYN
6142005,M,Q,14,BROOKLYN
6142005,M,B,26,BROOKLYN
6142005,M,B,29,BROOKLYN
6142005,M,W,61,BROOKLYN
6142005,M,Q,15,BROOKLYN
6142005,M,W,19,BROOKLYN
6142005,M,B,21,BROOKLYN
6142005,M,Q,16,BROOKLYN
6142005,M,A,35,BROOKLYN
6142005,M,B,24,BROOKLYN
6142005,Z,Z,21,BROOKLYN
6142005,M,W,31,BROOKLYN
6142005,M,Q,20,BROOKLYN
6142005,M,W,35,BROOKLYN
6142005,M,B,22,BROOKLYN
6142005,M,B,46,BROOKLYN
6142005,M,Q,38,BROOKLYN
6142005,M,B,28,BROOKLYN
6142005,M,B,51,BROOKLYN
6142005,M,B,38,BROOKLYN
6142005,M,B,17,BROOKLYN
6142005,M,B,20,BROOKLYN
6142005,M,B,25,BROOKLYN
6142005,M,P,29,BROOKLYN
6142005,M,Q,21,BROOKLYN
6142005,M,P,20,BROOKLYN
6142005,M,Q,23,BROOKLYN
6142005,Z,Z,30,BROOKLYN
6142005,M,B,15,BROOKLYN
6142005,M,Q,18,BROOKLYN
6142005,F,Q,48,BROOKLYN
6142005,M,P,17,BROOKLYN
6142005,M,Q,28,BROOKLYN
6142005,M,Q,23,BROOKLYN
6142005,M,B,37,BROOKLYN
6142005,M,W,52,BROOKLYN
6142005,M,P,17,BROOKLYN
6142005,M,B,26,BROOKLYN
6142005,M,B,20,BROOKLYN
6142005,M,B,21,BROOKLYN
6142005,M,Q,19,BROOKLYN
6142005,M,Q,22,BROOKLYN
6142005,M,Q,40,BROOKLYN
6142005,M,Q,20,BROOKLYN
6142005,M,P,20,BROOKLYN
6142005,M,B,14,BROOKLYN
6142005,M,Q,36,BROOKLYN
6142005,F,B,25,BROOKLYN
6142005,F,B,22,BROOKLYN
6142005,M,Q,35,BROOKLYN
6152005,M,B,16,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,30,BROOKLYN
6152005,M,B,24,BROOKLYN
6152005,M,B,19,BROOKLYN
6152005,M,B,27,BROOKLYN
6152005,M,W,23,BROOKLYN
6152005,M,B,21,BROOKLYN
6152005,M,B,25,BROOKLYN
6152005,M,B,27,BROOKLYN
6152005,M,B,22,BROOKLYN
6152005,M,Q,20,BROOKLYN
6152005,M,W,23,BROOKLYN
6152005,F,W,50,BROOKLYN
6152005,M,B,41,BROOKLYN
6152005,M,Z,20,BROOKLYN
6152005,F,Q,21,BROOKLYN
6152005,M,Q,23,BROOKLYN
6152005,M,B,16,BROOKLYN
6152005,M,Q,32,BROOKLYN
6152005,M,Q,29,BROOKLYN
6152005,F,W,20,BROOKLYN
6152005,M,B,22,BROOKLYN
6152005,M,W,20,BROOKLYN
6152005,M,B,17,BROOKLYN
6152005,M,Z,34,BROOKLYN
6152005,F,B,39,BROOKLYN
6152005,M,B,59,BROOKLYN
6152005,M,B,53,BROOKLYN
6152005,M,P,16,BROOKLYN
6152005,M,P,18,BROOKLYN
6152005,M,P,14,BROOKLYN
6152005,M,B,26,BROOKLYN
6152005,M,B,38,BROOKLYN
6152005,M,B,27,BROOKLYN
6152005,M,Q,18,BROOKLYN
6152005,M,B,41,BROOKLYN
6152005,M,B,48,BROOKLYN
6152005,M,P,14,BROOKLYN
6152005,M,Q,14,BROOKLYN
6152005,M,Q,15,BROOKLYN
6152005,M,Q,14,BROOKLYN
6152005,M,B,44,BROOKLYN
6152005,M,Q,19,BROOKLYN
6152005,M,B,35,BROOKLYN
6152005,M,B,18,BROOKLYN
6152005,M,B,16,BROOKLYN
6152005,M,B,26,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,29,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,M,B,40,BROOKLYN
6152005,M,B,44,BROOKLYN
6152005,M,Q,18,BROOKLYN
6152005,F,Z,42,BROOKLYN
6152005,M,Q,14,BROOKLYN
6152005,M,B,29,BROOKLYN
6152005,M,B,19,BROOKLYN
6152005,M,B,21,BROOKLYN
6152005,M,B,35,BROOKLYN
6152005,M,B,16,BROOKLYN
6152005,Z,I,27,BROOKLYN
6152005,M,B,77,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,M,B,57,BROOKLYN
6152005,M,B,42,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,31,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,F,W,33,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,M,W,27,BROOKLYN
6152005,M,B,30,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,70,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,M,B,22,BROOKLYN
6152005,M,B,21,BROOKLYN
6152005,M,B,31,BROOKLYN
6152005,M,B,39,BROOKLYN
6152005,M,B,25,BROOKLYN
6152005,M,B,14,BROOKLYN
6152005,M,B,30,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,19,BROOKLYN
6152005,M,Z,18,BROOKLYN
6152005,M,B,28,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,M,B,40,BROOKLYN
6152005,F,Q,30,BROOKLYN
6152005,M,B,40,BROOKLYN
6152005,M,B,37,BROOKLYN
6152005,M,B,44,BROOKLYN
6152005,M,B,35,BROOKLYN
6152005,M,Q,13,BROOKLYN
6152005,M,B,37,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,M,B,55,BROOKLYN
6152005,F,B,14,BROOKLYN
6152005,M,B,22,BROOKLYN
6152005,M,B,20,BROOKLYN
6152005,M,B,31,BROOKLYN
6152005,Z,Z,37,BROOKLYN
6152005,M,B,30,BROOKLYN
6152005,F,B,14,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,B,24,BROOKLYN
6152005,M,B,61,BROOKLYN
6152005,M,B,30,BROOKLYN
6152005,M,A,18,BROOKLYN
6152005,M,A,21,BROOKLYN
6152005,M,B,32,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,P,18,BROOKLYN
6152005,M,W,19,BROOKLYN
6152005,M,W,16,BROOKLYN
6152005,M,B,18,BROOKLYN
6152005,M,B,33,BROOKLYN
6152005,M,A,42,BROOKLYN
6152005,M,B,15,BROOKLYN
6152005,M,W,40,BROOKLYN
6152005,M,B,25,BROOKLYN
6152005,M,B,42,BROOKLYN
6152005,M,Q,16,BROOKLYN
6152005,M,A,17,BROOKLYN
6152005,M,B,19,BROOKLYN
6152005,M,B,18,BROOKLYN
6152005,M,W,24,BROOKLYN
6152005,M,B,36,BROOKLYN
6152005,M,B,47,BROOKLYN
6152005,M,Q,23,BROOKLYN
6152005,F,B,25,BROOKLYN
6152005,M,B,18,BROOKLYN
6152005,M,B,17,BROOKLYN
6152005,M,B,19,BROOKLYN
6152005,M,Q,22,BROOKLYN
6152005,M,B,16,BROOKLYN
6152005,F,B,39,BROOKLYN
6152005,M,B,22,BROOKLYN
6152005,Z,Z,26,BROOKLYN
6152005,M,B,26,BROOKLYN
6162005,M,B,50,BROOKLYN
6162005,M,B,31,BROOKLYN
6162005,M,B,18,BROOKLYN
6162005,M,B,19,BROOKLYN
6162005,M,B,52,BROOKLYN
6162005,F,Q,32,BROOKLYN
6162005,M,Q,18,BROOKLYN
6162005,M,B,26,BROOKLYN
6162005,M,B,22,BROOKLYN
6162005,M,B,33,BROOKLYN
6162005,M,B,23,BROOKLYN
6162005,F,Q,17,BROOKLYN
6162005,M,Q,23,BROOKLYN
6162005,F,B,47,BROOKLYN
6162005,F,B,19,BROOKLYN
6162005,M,B,26,BROOKLYN
6162005,M,B,18,BROOKLYN
6162005,M,P,53,BROOKLYN
6162005,M,W,22,BROOKLYN
6162005,M,B,30,BROOKLYN
6162005,M,B,40,BROOKLYN
6162005,M,B,22,BROOKLYN
6162005,M,Q,20,BROOKLYN
6162005,M,Q,32,BROOKLYN
6162005,M,Q,31,BROOKLYN
6162005,Z,Z,30,BROOKLYN
6162005,M,B,40,BROOKLYN
6162005,M,B,28,BROOKLYN
6162005,M,P,35,BROOKLYN
6162005,M,B,28,BROOKLYN
6162005,M,B,20,BROOKLYN
6162005,M,B,28,BROOKLYN
6162005,M,A,18,BROOKLYN
6162005,M,Z,15,BROOKLYN
6162005,M,B,50,BROOKLYN
6162005,M,B,46,BROOKLYN
6162005,M,B,54,BROOKLYN
6162005,M,W,24,BROOKLYN
6162005,M,Q,22,BROOKLYN
6162005,M,B,19,BROOKLYN
6162005,M,B,49,BROOKLYN
6162005,M,B,17,BROOKLYN
6162005,M,B,33,BROOKLYN
6162005,M,B,21,BROOKLYN
6162005,M,B,25,BROOKLYN
6162005,M,B,44,BROOKLYN
6162005,M,B,42,BROOKLYN
6162005,M,Q,28,BROOKLYN
6162005,M,P,36,BROOKLYN
6162005,M,B,33,BROOKLYN
6162005,M,B,13,BROOKLYN
6162005,M,B,14,BROOKLYN
6162005,M,B,39,BROOKLYN
6162005,M,B,26,BROOKLYN
6162005,M,B,38,BROOKLYN
6162005,M,B,29,BROOKLYN
6162005,M,B,15,BROOKLYN
6162005,M,Q,57,BROOKLYN
6162005,M,B,19,BROOKLYN
6162005,M,Q,17,BROOKLYN
6162005,M,B,15,BROOKLYN
6162005,M,P,23,BROOKLYN
6162005,M,Q,29,BROOKLYN
6162005,M,Q,16,BROOKLYN
6162005,M,Q,16,BROOKLYN
6162005,M,P,30,BROOKLYN
6162005,M,W,35,BROOKLYN
6162005,M,B,23,BROOKLYN
6162005,M,W,37,BROOKLYN
6162005,M,W,40,BROOKLYN
6162005,M,Z,20,BROOKLYN
6162005,Z,Z,20,BROOKLYN
6162005,M,B,26,BROOKLYN
6162005,M,B,50,BROOKLYN
6162005,Z,Z,21,BROOKLYN
6162005,M,B,34,BROOKLYN
6162005,M,B,28,BROOKLYN
6162005,M,Q,17,BROOKLYN
6162005,M,B,20,BROOKLYN
6162005,M,Q,40,BROOKLYN
6162005,M,B,26,BROOKLYN
6162005,M,B,47,BROOKLYN
6162005,M,B,21,BROOKLYN
6162005,M,B,26,BROOKLYN
6162005,M,B,24,BROOKLYN
6162005,M,Q,15,BROOKLYN
6162005,M,Q,17,BROOKLYN
6162005,M,Q,27,BROOKLYN
6162005,F,B,32,BROOKLYN
6162005,M,B,39,BROOKLYN
6162005,M,A,28,BROOKLYN
6162005,M,A,15,BROOKLYN
6162005,M,Q,21,BROOKLYN
6162005,M,W,15,BROOKLYN
6162005,M,B,56,BROOKLYN
6162005,M,B,45,BROOKLYN
6162005,M,B,19,BROOKLYN
6162005,M,B,27,BROOKLYN
6162005,M,Q,16,BROOKLYN
6162005,M,Q,16,BROOKLYN
6162005,M,P,30,BROOKLYN
6162005,M,P,27,BROOKLYN
6162005,M,P,14,BROOKLYN
6162005,M,B,22,BROOKLYN
6162005,M,P,17,BROOKLYN
6162005,M,Q,23,BROOKLYN
6162005,M,Q,61,BROOKLYN
